epoch,loss,channel_size,p_mutate,message_permutation,permutation_subset_size,channel_temp,mean_test_loss,mean_ground_truth_f1,ground_truth_acc,mean_student_error,mean_teacher_error,mean_protocol_diversity,mean_protocol_entropy,Subset Size,Meta Experiment Index,Experiment Index
50,4.857610292674508e-06,5,0,True,2.0,3.16227766016838,5.623794078826904,0.625,0.625,3.2881476879119873,2.1381964683532715,0.7549999952316284,0.07840131968259811,2,0,1
51,0.3619130849838257,5,0,True,2.0,3.0902954325135905,,,,,,,,2,0,1
52,0.03423871099948883,5,0,True,2.0,3.0199517204020165,,,,,,,,2,0,1
53,1.0745918643806363e-06,5,0,True,2.0,2.9512092266663865,,,,,,,,2,0,1
54,0.000524121627677232,5,0,True,2.0,2.8840315031266064,,,,,,,,2,0,1
55,0.00654973229393363,5,0,True,2.0,2.818382931264454,5.335233211517334,0.6425,0.6425,3.85319447517395,2.2993040084838867,0.5162500143051147,0.15480217337608337,2,0,1
56,0.00019746161706279963,5,0,True,2.0,2.7542287033381663,,,,,,,,2,0,1
57,0.006213779095560312,5,0,True,2.0,2.691534803926916,,,,,,,,2,0,1
58,5.492386844707653e-05,5,0,True,2.0,2.6302679918953826,,,,,,,,2,0,1
59,6.6821626205637585e-06,5,0,True,2.0,2.570395782768864,,,,,,,,2,0,1
60,0.00025450068642385304,5,0,True,2.0,2.5118864315095806,4.971035957336426,0.67875,0.67875,4.199492931365967,2.125208616256714,0.5018749833106995,0.15940222144126892,2,0,1
61,2.1166529222682584e-06,5,0,True,2.0,2.4547089156850306,,,,,,,,2,0,1
62,0.0042708804830908775,5,0,True,2.0,2.398832919019491,,,,,,,,2,0,1
63,3.503701009321958e-05,5,0,True,2.0,2.3442288153199224,,,,,,,,2,0,1
64,4.586993327393429e-06,5,0,True,2.0,2.290867652767773,,,,,,,,2,0,1
65,0.04278537631034851,5,0,True,2.0,2.23872113856834,4.830408573150635,0.655,0.655,1.6362600326538086,2.570835590362549,0.9024999737739563,0.031200526282191277,2,0,1
66,0.034282002598047256,5,0,True,2.0,2.187761623949553,,,,,,,,2,0,1
67,0.0009895903058350086,5,0,True,2.0,2.1379620895022327,,,,,,,,2,0,1
68,3.159965854138136e-05,5,0,True,2.0,2.0892961308540396,,,,,,,,2,0,1
69,0.03851054236292839,5,0,True,2.0,2.0417379446695296,,,,,,,,2,0,1
70,4.938900747220032e-05,5,0,True,2.0,1.9952623149688797,4.050441265106201,0.67125,0.67125,2.9007961750030518,2.89152455329895,0.6850000023841858,0.10080157220363617,2,0,1
71,0.006228881888091564,5,0,True,2.0,1.9498445997580456,,,,,,,,2,0,1
72,0.004041156731545925,5,0,True,2.0,1.9054607179632477,,,,,,,,2,0,1
73,1.7234877304872498e-05,5,0,True,2.0,1.8620871366628677,,,,,,,,2,0,1
74,0.006106787361204624,5,0,True,2.0,1.8197008586099839,,,,,,,,2,0,1
75,0.09734348952770233,5,0,True,2.0,1.778279410038923,3.4583728313446045,0.6625,0.6625,2.50156831741333,2.3771262168884277,0.653124988079071,0.11100168526172638,2,0,1
76,0.00036223477218300104,5,0,True,2.0,1.7378008287493758,,,,,,,,2,0,1
77,0.0055751255713403225,5,0,True,2.0,1.6982436524617448,,,,,,,,2,0,1
78,0.00046570083941332996,5,0,True,2.0,1.6595869074375607,,,,,,,,2,0,1
79,0.0001034589804476127,5,0,True,2.0,1.6218100973589302,,,,,,,,2,0,1
80,0.0020410586148500443,5,0,True,2.0,1.5848931924611138,3.940106153488159,0.645,0.645,1.593168020248413,2.478896379470825,0.8525000214576721,0.04720079526305199,2,0,1
81,0.0003404191811569035,5,0,True,2.0,1.5488166189124817,,,,,,,,2,0,1
82,0.3404231071472168,5,0,True,2.0,1.5135612484362082,,,,,,,,2,0,1
83,0.0022024386562407017,5,0,True,2.0,1.4791083881682077,,,,,,,,2,0,1
84,0.06579115241765976,5,0,True,2.0,1.4454397707459279,,,,,,,,2,0,1
85,0.0016447314992547035,5,0,True,2.0,1.4125375446227544,1.11116361618042,0.76375,0.76375,1.0911800861358643,2.8993170261383057,0.9925000071525574,0.0024000403936952353,2,0,1
86,0.00046436520642600954,5,0,True,2.0,1.3803842646028852,,,,,,,,2,0,1
87,0.0004877419851254672,5,0,True,2.0,1.3489628825916542,,,,,,,,2,0,1
88,0.001034948043525219,5,0,True,2.0,1.318256738556407,,,,,,,,2,0,1
89,0.10320908576250076,5,0,True,2.0,1.2882495516931343,,,,,,,,2,0,1
90,0.0023405093234032393,5,0,True,2.0,1.2589254117941673,1.4899110794067383,0.7237499999999999,0.72375,1.4267102479934692,2.721585273742676,0.9887499809265137,0.0036000607069581747,2,0,1
91,0.0005350643186829984,5,0,True,2.0,1.2302687708123818,,,,,,,,2,0,1
92,0.03943870961666107,5,0,True,2.0,1.2022644346174132,,,,,,,,2,0,1
93,0.12093731760978699,5,0,True,2.0,1.1748975549395295,,,,,,,,2,0,1
94,0.012360043823719025,5,0,True,2.0,1.1481536214968828,,,,,,,,2,0,1
95,0.009401388466358185,5,0,True,2.0,1.1220184543019636,0.35119614005088806,0.9025,0.9025,0.7153268456459045,2.519355058670044,1.0,7.222239013367687e-35,2,0,1
96,0.11119262129068375,5,0,True,2.0,1.0964781961431853,,,,,,,,2,0,1
97,0.02131630852818489,5,0,True,2.0,1.0715193052376069,,,,,,,,2,0,1
98,0.0029791141860187054,5,0,True,2.0,1.0471285480508996,,,,,,,,2,0,1
99,0.03694695606827736,5,0,True,2.0,1.0232929922807543,,,,,,,,2,0,1
100,0.12388590723276138,5,0,True,2.0,1.0000000000000002,0.21071352064609528,0.9425,0.9425,1.2335493564605713,2.360450029373169,0.8974999785423279,0.03280055150389671,2,0,1
101,0.008310635574162006,5,0,True,2.0,0.977237220955811,,,,,,,,2,0,1
102,0.00401561614125967,5,0,True,2.0,0.9549925860214359,,,,,,,,2,0,1
103,0.0034047618974000216,5,0,True,2.0,0.9332543007969911,,,,,,,,2,0,1
104,0.0006830926286056638,5,0,True,2.0,0.91201083935591,,,,,,,,2,0,1
105,0.009832113981246948,5,0,True,2.0,0.8912509381337458,0.27618587017059326,0.94,0.94,0.9615808725357056,2.550291061401367,0.9893749952316284,0.0034000573214143515,2,0,1
106,0.002710804808884859,5,0,True,2.0,0.8709635899560809,,,,,,,,2,0,1
107,0.031013421714305878,5,0,True,2.0,0.8511380382023764,,,,,,,,2,0,1
108,0.008628295734524727,5,0,True,2.0,0.8317637711026711,,,,,,,,2,0,1
109,0.1486911177635193,5,0,True,2.0,0.8128305161640994,,,,,,,,2,0,1
110,0.001741643063724041,5,0,True,2.0,0.7943282347242818,0.1354294717311859,0.95875,0.95875,1.0459452867507935,2.5372064113616943,0.9906250238418579,0.003000050550326705,2,0,1
111,0.03278787061572075,5,0,True,2.0,0.7762471166286921,,,,,,,,2,0,1
112,0.04052811861038208,5,0,True,2.0,0.7585775750291839,,,,,,,,2,0,1
113,0.012306395918130875,5,0,True,2.0,0.7413102413009176,,,,,,,,2,0,1
114,0.000899838749319315,5,0,True,2.0,0.7244359600749903,,,,,,,,2,0,1
115,0.0010970414150506258,5,0,True,2.0,0.7079457843841381,0.003225573105737567,1.0,1.0,0.5862770676612854,2.5683600902557373,0.9312499761581421,0.022000370547175407,2,0,1
116,0.0030248824041336775,5,0,True,2.0,0.6918309709189367,,,,,,,,2,0,1
117,9.791137563297525e-05,5,0,True,2.0,0.6760829753919818,,,,,,,,2,0,1
118,3.170074342051521e-05,5,0,True,2.0,0.6606934480075961,,,,,,,,2,0,1
119,4.247122706146911e-05,5,0,True,2.0,0.6456542290346556,,,,,,,,2,0,1
120,6.266101991059259e-05,5,0,True,2.0,0.6309573444801935,0.004107479006052017,0.99625,0.99625,1.0733634233474731,3.1923694610595703,0.9212499856948853,0.02520042471587658,2,0,1
121,1.9468654500087723e-05,5,0,True,2.0,0.6165950018614822,,,,,,,,2,0,1
122,3.8346815927070566e-06,5,0,True,2.0,0.6025595860743578,,,,,,,,2,0,1
123,6.5492904468555935e-06,5,0,True,2.0,0.5888436553555891,,,,,,,,2,0,1
124,7.888339496275876e-06,5,0,True,2.0,0.575439937337157,,,,,,,,2,0,1
125,4.478369646676583e-06,5,0,True,2.0,0.5623413251903493,4.827651082450757e-06,1.0,1.0,2.1767961978912354,3.4559247493743896,0.9212499856948853,0.02520042471587658,2,0,1
126,4.902465661871247e-06,5,0,True,2.0,0.5495408738576245,,,,,,,,2,0,1
127,0.017043190076947212,5,0,True,2.0,0.5370317963702529,,,,,,,,2,0,1
128,7.128907668629836e-07,5,0,True,2.0,0.5248074602497728,,,,,,,,2,0,1
129,2.5889210064633517e-07,5,0,True,2.0,0.512861383991365,,,,,,,,2,0,1
130,1.2979209884633747e-07,5,0,True,2.0,0.5011872336272725,1.42604136499358e-07,1.0,1.0,2.3124451637268066,4.011956691741943,0.9275000095367432,0.023200390860438347,2,0,1
131,1.197950894038513e-07,5,0,True,2.0,0.48977881936844625,,,,,,,,2,0,1
132,3.3837525279523106e-06,5,0,True,2.0,0.4786300923226384,,,,,,,,2,0,1
133,2.3277166860680154e-07,5,0,True,2.0,0.4677351412871983,,,,,,,,2,0,1
134,1.335762078724656e-07,5,0,True,2.0,0.4570881896148752,,,,,,,,2,0,1
135,1.1929182619496714e-07,5,0,True,2.0,0.4466835921509633,1.1920928955078125e-07,1.0,1.0,1.1953589916229248,3.602762460708618,1.0,7.222239013367687e-35,2,0,1
136,1.192274794448167e-07,5,0,True,2.0,0.43651583224016605,,,,,,,,2,0,1
137,1.1920928955078125e-07,5,0,True,2.0,0.4265795188015927,,,,,,,,2,0,1
138,1.1920928955078125e-07,5,0,True,2.0,0.41686938347033553,,,,,,,,2,0,1
139,6.124145875219256e-05,5,0,True,2.0,0.4073802778041129,,,,,,,,2,0,1
140,1.1920928955078125e-07,5,0,True,2.0,0.39810717055349726,1.2226402645865164e-07,1.0,1.0,1.1011732816696167,3.5419394969940186,1.0,7.222239013367687e-35,2,0,1
141,1.1920928955078125e-07,5,0,True,2.0,0.3890451449942806,,,,,,,,2,0,1
142,1.192111085401848e-07,5,0,True,2.0,0.3801893963205613,,,,,,,,2,0,1
143,1.1920928955078125e-07,5,0,True,2.0,0.3715352290971727,,,,,,,,2,0,1
144,1.1920928955078125e-07,5,0,True,2.0,0.3630780547701015,,,,,,,,2,0,1
145,1.19674950838089e-07,5,0,True,2.0,0.3548133892335755,1.205503963319643e-07,1.0,1.0,1.1949926614761353,3.493886709213257,1.0,7.222239013367687e-35,2,0,1
146,1.1920928955078125e-07,5,0,True,2.0,0.3467368504525317,,,,,,,,2,0,1
147,1.1920928955078125e-07,5,0,True,2.0,0.3388441561392026,,,,,,,,2,0,1
148,1.1920928955078125e-07,5,0,True,2.0,0.3311311214825912,,,,,,,,2,0,1
149,1.1920928955078125e-07,5,0,True,2.0,0.3235936569296284,,,,,,,,2,0,1
150,1.1920928955078125e-07,5,0,True,2.0,0.316227766016838,1.1920928955078125e-07,1.0,1.0,1.4237648248672485,3.613954544067383,1.0,7.222239013367687e-35,2,0,1
151,1.1920928955078125e-07,5,0,True,2.0,0.3090295432513591,,,,,,,,2,0,1
152,1.1920928955078125e-07,5,0,True,2.0,0.3019951720402017,,,,,,,,2,0,1
153,2.3446320085440675e-07,5,0,True,2.0,0.2951209226666387,,,,,,,,2,0,1
154,1.1920928955078125e-07,5,0,True,2.0,0.2884031503126607,,,,,,,,2,0,1
155,1.1920928955078125e-07,5,0,True,2.0,0.2818382931264454,1.1920928955078125e-07,1.0,1.0,1.2491521835327148,3.7594480514526367,1.0,7.222239013367687e-35,2,0,1
156,1.1920928955078125e-07,5,0,True,2.0,0.27542287033381674,,,,,,,,2,0,1
157,1.1920928955078125e-07,5,0,True,2.0,0.26915348039269166,,,,,,,,2,0,1
158,1.1920928955078125e-07,5,0,True,2.0,0.2630267991895383,,,,,,,,2,0,1
159,1.1920928955078125e-07,5,0,True,2.0,0.2570395782768864,,,,,,,,2,0,1
160,1.1920928955078125e-07,5,0,True,2.0,0.25118864315095807,1.1920928955078125e-07,1.0,1.0,1.1282665729522705,3.19577693939209,1.0,7.222239013367687e-35,2,0,1
161,1.1920928955078125e-07,5,0,True,2.0,0.2454708915685031,,,,,,,,2,0,1
162,1.1920928955078125e-07,5,0,True,2.0,0.23988329190194915,,,,,,,,2,0,1
163,1.7462316748151352e-07,5,0,True,2.0,0.23442288153199234,,,,,,,,2,0,1
164,6.160485645523295e-05,5,0,True,2.0,0.22908676527677735,,,,,,,,2,0,1
165,1.1920928955078125e-07,5,0,True,2.0,0.22387211385683403,1.1920928955078125e-07,1.0,1.0,1.477491855621338,4.000578880310059,1.0,7.222239013367687e-35,2,0,1
166,1.1920928955078125e-07,5,0,True,2.0,0.21877616239495534,,,,,,,,2,0,1
167,1.1920928955078125e-07,5,0,True,2.0,0.21379620895022328,,,,,,,,2,0,1
168,1.1920928955078125e-07,5,0,True,2.0,0.20892961308540406,,,,,,,,2,0,1
169,1.1920928955078125e-07,5,0,True,2.0,0.204173794466953,,,,,,,,2,0,1
170,1.1920928955078125e-07,5,0,True,2.0,0.19952623149688803,1.1920928955078125e-07,1.0,1.0,1.1148347854614258,3.7671358585357666,1.0,7.222239013367687e-35,2,0,1
171,1.1920928955078125e-07,5,0,True,2.0,0.1949844599758046,,,,,,,,2,0,1
172,1.1920928955078125e-07,5,0,True,2.0,0.1905460717963248,,,,,,,,2,0,1
173,1.1920928955078125e-07,5,0,True,2.0,0.18620871366628683,,,,,,,,2,0,1
174,1.1920928955078125e-07,5,0,True,2.0,0.18197008586099847,,,,,,,,2,0,1
175,1.1920928955078125e-07,5,0,True,2.0,0.1778279410038924,1.1920928955078125e-07,1.0,1.0,1.2625839710235596,3.6912713050842285,1.0,7.222239013367687e-35,2,0,1
176,1.1920928955078125e-07,5,0,True,2.0,0.17378008287493754,,,,,,,,2,0,1
177,1.4146475223242305e-05,5,0,True,2.0,0.16982436524617445,,,,,,,,2,0,1
178,1.1926761089853244e-07,5,0,True,2.0,0.16595869074375608,,,,,,,,2,0,1
179,1.6181395039893687e-05,5,0,True,2.0,0.16218100973589303,,,,,,,,2,0,1
180,1.1924032605747925e-07,5,0,True,2.0,0.15848931924611143,1.1920928955078125e-07,1.0,1.0,1.356606125831604,4.247331142425537,1.0,7.222239013367687e-35,2,0,1
181,1.1921656550839543e-07,5,0,True,2.0,0.1548816618912482,,,,,,,,2,0,1
182,1.1920928955078125e-07,5,0,True,2.0,0.1513561248436209,,,,,,,,2,0,1
183,1.1920928955078125e-07,5,0,True,2.0,0.14791083881682082,,,,,,,,2,0,1
184,1.1920928955078125e-07,5,0,True,2.0,0.14454397707459285,,,,,,,,2,0,1
185,1.1920928955078125e-07,5,0,True,2.0,0.14125375446227542,1.1920928955078125e-07,1.0,1.0,1.2625839710235596,3.8236188888549805,1.0,7.222239013367687e-35,2,0,1
186,1.1920928955078125e-07,5,0,True,2.0,0.1380384264602885,,,,,,,,2,0,1
187,1.1920928955078125e-07,5,0,True,2.0,0.13489628825916536,,,,,,,,2,0,1
188,1.1920928955078125e-07,5,0,True,2.0,0.13182567385564073,,,,,,,,2,0,1
189,1.1920928955078125e-07,5,0,True,2.0,0.12882495516931344,,,,,,,,2,0,1
190,1.1920928955078125e-07,5,0,True,2.0,0.12589254117941676,1.2159347306806012e-07,1.0,1.0,1.410333275794983,4.065762996673584,1.0,7.222239013367687e-35,2,0,1
191,1.1920928955078125e-07,5,0,True,2.0,0.12302687708123822,,,,,,,,2,0,1
192,1.1920928955078125e-07,5,0,True,2.0,0.12022644346174136,,,,,,,,2,0,1
193,1.1920928955078125e-07,5,0,True,2.0,0.11748975549395303,,,,,,,,2,0,1
194,1.1920928955078125e-07,5,0,True,2.0,0.11481536214968836,,,,,,,,2,0,1
195,1.1920928955078125e-07,5,0,True,2.0,0.11220184543019635,1.1920928955078125e-07,1.0,1.0,1.1416983604431152,3.849454641342163,1.0,7.222239013367687e-35,2,0,1
196,1.1920928955078125e-07,5,0,True,2.0,0.1096478196143185,,,,,,,,2,0,1
197,1.1920928955078125e-07,5,0,True,2.0,0.10715193052376067,,,,,,,,2,0,1
198,1.1989914128207602e-07,5,0,True,2.0,0.10471285480508997,,,,,,,,2,0,1
199,1.1920928955078125e-07,5,0,True,2.0,0.10232929922807546,1.1920928955078125e-07,1.0,1.0,1.2222888469696045,4.158375263214111,1.0,7.222239013367687e-35,2,0,1
0,1.1012756824493408,5,0,True,2.0,10.0,1.0472619533538818,0.60125,0.60125,1.067029595375061,1.2281620502471924,0.5,0.1600022315979004,2,0,2
1,0.2308938205242157,5,0,True,2.0,9.772372209558107,,,,,,,,2,0,2
2,0.075481116771698,5,0,True,2.0,9.54992586021436,,,,,,,,2,0,2
3,0.016987839713692665,5,0,True,2.0,9.33254300796991,,,,,,,,2,0,2
4,0.05690060183405876,5,0,True,2.0,9.120108393559098,,,,,,,,2,0,2
5,0.00249136658385396,5,0,True,2.0,8.912509381337456,2.6511011123657227,0.6025,0.6025,3.7730345726013184,2.5597612857818604,0.5,0.1600022315979004,2,0,2
6,0.0013711886713281274,5,0,True,2.0,8.709635899560807,,,,,,,,2,0,2
7,0.0017693416448310018,5,0,True,2.0,8.511380382023765,,,,,,,,2,0,2
8,3.424739770707674e-05,5,0,True,2.0,8.317637711026709,,,,,,,,2,0,2
9,9.431771468371153e-05,5,0,True,2.0,8.128305161640993,,,,,,,,2,0,2
10,2.10112557397224e-05,5,0,True,2.0,7.943282347242815,3.7190420627593994,0.625,0.625,4.157323360443115,2.7909064292907715,0.5,0.1600022315979004,2,0,2
11,0.0071564968675374985,5,0,True,2.0,7.762471166286917,,,,,,,,2,0,2
12,0.015160081908106804,5,0,True,2.0,7.5857757502918375,,,,,,,,2,0,2
13,1.0424917491036467e-05,5,0,True,2.0,7.413102413009175,,,,,,,,2,0,2
14,0.00028309752815403044,5,0,True,2.0,7.244359600749901,,,,,,,,2,0,2
15,7.222231215564534e-05,5,0,True,2.0,7.079457843841379,3.410396099090576,0.65,0.65,3.733647108078003,2.397939682006836,0.5,0.1600022315979004,2,0,2
16,2.302627035533078e-05,5,0,True,2.0,6.918309709189366,,,,,,,,2,0,2
17,2.4757255232543685e-06,5,0,True,2.0,6.760829753919818,,,,,,,,2,0,2
18,0.009120043367147446,5,0,True,2.0,6.60693448007596,,,,,,,,2,0,2
19,7.79394613346085e-05,5,0,True,2.0,6.4565422903465555,,,,,,,,2,0,2
20,2.0942066839779727e-05,5,0,True,2.0,6.3095734448019325,4.796688079833984,0.63375,0.63375,3.914471387863159,2.3310678005218506,0.5975000262260437,0.1288018822669983,2,0,2
21,0.010416561737656593,5,0,True,2.0,6.165950018614822,,,,,,,,2,0,2
22,0.0007911606226116419,5,0,True,2.0,6.025595860743578,,,,,,,,2,0,2
23,7.396492947009392e-06,5,0,True,2.0,5.8884365535558905,,,,,,,,2,0,2
24,0.00020748104725498706,5,0,True,2.0,5.7543993733715695,,,,,,,,2,0,2
25,1.013387873172178e-06,5,0,True,2.0,5.623413251903491,5.098657131195068,0.625,0.625,4.425302505493164,2.2060492038726807,0.5824999809265137,0.13360193371772766,2,0,2
26,0.00021571613615378737,5,0,True,2.0,5.495408738576247,,,,,,,,2,0,2
27,2.819738540438266e-07,5,0,True,2.0,5.370317963702528,,,,,,,,2,0,2
28,1.4733328157490178e-07,5,0,True,2.0,5.248074602497726,,,,,,,,2,0,2
29,0.011570436879992485,5,0,True,2.0,5.128613839913649,,,,,,,,2,0,2
30,6.635810859734192e-05,5,0,True,2.0,5.011872336272724,3.997617244720459,0.635,0.635,4.1033430099487305,2.1083109378814697,0.5,0.1600022315979004,2,0,2
31,1.1309643923596013e-06,5,0,True,2.0,4.8977881936844625,,,,,,,,2,0,2
32,1.15379430098983e-06,5,0,True,2.0,4.786300923226384,,,,,,,,2,0,2
33,8.461634934064932e-06,5,0,True,2.0,4.677351412871983,,,,,,,,2,0,2
34,0.00015377855743281543,5,0,True,2.0,4.57088189614875,,,,,,,,2,0,2
35,1.4879345826557255e-06,5,0,True,2.0,4.466835921509632,3.961887836456299,0.665,0.665,4.046953201293945,2.2364766597747803,0.5043749809265137,0.15860220789909363,2,0,2
36,0.0006757623050361872,5,0,True,2.0,4.36515832240166,,,,,,,,2,0,2
37,2.4139344532159157e-05,5,0,True,2.0,4.265795188015927,,,,,,,,2,0,2
38,6.107861167947704e-07,5,0,True,2.0,4.168693834703355,,,,,,,,2,0,2
39,0.00018065751646645367,5,0,True,2.0,4.073802778041127,,,,,,,,2,0,2
40,2.9414011351036606e-06,5,0,True,2.0,3.9810717055349727,2.788004159927368,0.6625,0.6625,3.1559677124023438,2.422287940979004,0.668749988079071,0.10600162297487259,2,0,2
41,1.3583036889031064e-05,5,0,True,2.0,3.8904514499428062,,,,,,,,2,0,2
42,0.00010065310925710946,5,0,True,2.0,3.801893963205613,,,,,,,,2,0,2
43,8.137929398799315e-06,5,0,True,2.0,3.7153522909717256,,,,,,,,2,0,2
44,0.007650301326066256,5,0,True,2.0,3.6307805477010135,,,,,,,,2,0,2
45,2.593234967207536e-05,5,0,True,2.0,3.5481338923357546,3.033406972885132,0.6325,0.6325,4.207159519195557,2.9604220390319824,0.5899999737739563,0.13120190799236298,2,0,2
46,0.0010244271252304316,5,0,True,2.0,3.467368504525317,,,,,,,,2,0,2
47,0.08819504827260971,5,0,True,2.0,3.3884415613920256,,,,,,,,2,0,2
48,2.9978459679114167e-06,5,0,True,2.0,3.3113112148259116,,,,,,,,2,0,2
49,6.924182525835931e-05,5,0,True,2.0,3.2359365692962827,,,,,,,,2,0,2
50,0.011677183210849762,5,0,True,2.0,3.16227766016838,3.2595250606536865,0.48375,0.48375,2.8055384159088135,2.752138376235962,0.8262500166893005,0.05560093745589256,2,0,2
51,0.002349740592762828,5,0,True,2.0,3.0902954325135905,,,,,,,,2,0,2
52,3.031228516192641e-05,5,0,True,2.0,3.0199517204020165,,,,,,,,2,0,2
53,5.947126919636503e-05,5,0,True,2.0,2.9512092266663865,,,,,,,,2,0,2
54,0.005237137898802757,5,0,True,2.0,2.8840315031266064,,,,,,,,2,0,2
55,9.255560871679336e-05,5,0,True,2.0,2.818382931264454,2.159799814224243,0.65875,0.65875,2.8749921321868896,2.637066125869751,0.7206249833106995,0.08940145373344421,2,0,2
56,4.991752211935818e-05,5,0,True,2.0,2.7542287033381663,,,,,,,,2,0,2
57,9.753287304192781e-05,5,0,True,2.0,2.691534803926916,,,,,,,,2,0,2
58,1.4235136404749937e-05,5,0,True,2.0,2.6302679918953826,,,,,,,,2,0,2
59,0.00028386630583554506,5,0,True,2.0,2.570395782768864,,,,,,,,2,0,2
60,0.0053597092628479,5,0,True,2.0,2.5118864315095806,1.496370553970337,0.7762499999999999,0.77625,2.768322467803955,2.9142141342163086,0.8031250238418579,0.06300105899572372,2,0,2
61,6.496555579360574e-05,5,0,True,2.0,2.4547089156850306,,,,,,,,2,0,2
62,7.48101738281548e-05,5,0,True,2.0,2.398832919019491,,,,,,,,2,0,2
63,0.010324017144739628,5,0,True,2.0,2.3442288153199224,,,,,,,,2,0,2
64,7.591170287923887e-05,5,0,True,2.0,2.290867652767773,,,,,,,,2,0,2
65,0.011943692341446877,5,0,True,2.0,2.23872113856834,1.9423598051071167,0.68125,0.68125,2.608410596847534,2.505321741104126,0.9975000023841858,0.0008000134839676321,2,0,2
66,0.0024872540961951017,5,0,True,2.0,2.187761623949553,,,,,,,,2,0,2
67,0.001294649438932538,5,0,True,2.0,2.1379620895022327,,,,,,,,2,0,2
68,0.006184200290590525,5,0,True,2.0,2.0892961308540396,,,,,,,,2,0,2
69,0.004297498147934675,5,0,True,2.0,2.0417379446695296,,,,,,,,2,0,2
70,0.00012856011744588614,5,0,True,2.0,1.9952623149688797,2.8056557178497314,0.6725,0.6725,2.6597039699554443,2.5809972286224365,0.5874999761581421,0.13200192153453827,2,0,2
71,0.016108684241771698,5,0,True,2.0,1.9498445997580456,,,,,,,,2,0,2
72,0.0001571455504745245,5,0,True,2.0,1.9054607179632477,,,,,,,,2,0,2
73,0.00047973316395655274,5,0,True,2.0,1.8620871366628677,,,,,,,,2,0,2
74,0.025378212332725525,5,0,True,2.0,1.8197008586099839,,,,,,,,2,0,2
75,0.0002546161413192749,5,0,True,2.0,1.778279410038923,3.1071178913116455,0.655,0.655,2.442575454711914,2.1836719512939453,0.590624988079071,0.13100190460681915,2,0,2
76,0.004491723608225584,5,0,True,2.0,1.7378008287493758,,,,,,,,2,0,2
77,0.022446652874350548,5,0,True,2.0,1.6982436524617448,,,,,,,,2,0,2
78,0.00047365971840918064,5,0,True,2.0,1.6595869074375607,,,,,,,,2,0,2
79,0.003305346006527543,5,0,True,2.0,1.6218100973589302,,,,,,,,2,0,2
80,0.393616646528244,5,0,True,2.0,1.5848931924611138,1.3034018278121948,0.7100000000000001,0.71,1.3348904848098755,2.554354190826416,1.0,7.222239013367687e-35,2,0,2
81,0.09100905060768127,5,0,True,2.0,1.5488166189124817,,,,,,,,2,0,2
82,0.002269748132675886,5,0,True,2.0,1.5135612484362082,,,,,,,,2,0,2
83,0.00046232162276282907,5,0,True,2.0,1.4791083881682077,,,,,,,,2,0,2
84,0.16927635669708252,5,0,True,2.0,1.4454397707459279,,,,,,,,2,0,2
85,0.2617068886756897,5,0,True,2.0,1.4125375446227544,0.5204965472221375,0.89875,0.89875,0.9353894591331482,2.5890331268310547,1.0,7.222239013367687e-35,2,0,2
86,0.0026205717585980892,5,0,True,2.0,1.3803842646028852,,,,,,,,2,0,2
87,0.08002106845378876,5,0,True,2.0,1.3489628825916542,,,,,,,,2,0,2
88,0.031544722616672516,5,0,True,2.0,1.318256738556407,,,,,,,,2,0,2
89,0.01863330788910389,5,0,True,2.0,1.2882495516931343,,,,,,,,2,0,2
90,0.002873058896511793,5,0,True,2.0,1.2589254117941673,0.4988073706626892,0.91375,0.91375,1.030765414237976,2.587082624435425,1.0,7.222239013367687e-35,2,0,2
91,0.09644721448421478,5,0,True,2.0,1.2302687708123818,,,,,,,,2,0,2
92,0.007208889350295067,5,0,True,2.0,1.2022644346174132,,,,,,,,2,0,2
93,0.017130089923739433,5,0,True,2.0,1.1748975549395295,,,,,,,,2,0,2
94,0.03692695498466492,5,0,True,2.0,1.1481536214968828,,,,,,,,2,0,2
95,0.013284245505928993,5,0,True,2.0,1.1220184543019636,1.2458407878875732,0.8000000000000002,0.8,0.956238329410553,2.8589489459991455,0.8374999761581421,0.052000876516103745,2,0,2
96,0.007749469019472599,5,0,True,2.0,1.0964781961431853,,,,,,,,2,0,2
